apex_Longitude,apex_Latitude
71749.0,48899.0
72206.0,49813.0
73577.0,50270.0
74034.0,49356.0
74948.0,49356.0
74491.0,48899.0
74719.5,48442.0
74034.0,48442.0
73120.0,47528.0
