apex_Longitude,apex_Latitude
20108.0,53469.0
21022.0,53926.0
20565.0,56668.0
21479.0,56896.5
21479.0,57582.0
22850.0,57582.0
23764.0,59410.0
24678.0,60324.0
25592.0,60324.0
25592.0,61238.0
26963.0,60781.0
26734.5,60324.0
26277.5,60095.5
26506.0,59410.0
25592.0,56211.0
26049.0,55754.0
25592.0,53926.0
24221.0,52098.0
25135.0,51184.0
25135.0,50270.0
26049.0,49356.0
25592.0,48899.0
23535.5,50727.0
22850.0,51641.0
22850.0,52555.0
21479.0,52555.0
